uid,lat,lon
B01V12F0356,22.360525868746116,71.70708611932199
B01V12F0355,22.421276087899844,71.83181645533367
B01V12F0365,22.38064206926656,71.80788430969088
B01V12F0363,22.429410447106306,71.77995971709501
B01V12F0347,22.38592165618532,71.79539629734383
B01V12F0334,22.363343876498206,71.76576719704707
B01V12F0335,22.457192457832047,71.69364597424627
B01V12F0348,22.399244937154222,71.73933327587714
B01V12F0353,22.47064050144423,71.7623196300676
B01V12F0340,22.40555788287518,71.8547417739903
B01V12F0349,22.417496570453824,71.78545756429395
B03V28F0828,22.265206157913543,71.30502883626201
B03V28F0852,22.254974814691984,71.33069697136986
B03V28F0835,22.20491015946523,71.3382497978715
B03V28F0842,22.256718730535564,71.3170463109407
B03V28F0848,22.322041635370297,71.32303522825671
B03V28F0853,22.244949780077174,71.372136111244
B03V28F0830,22.251384838425633,71.2934105328332
B03V28F0834,22.25206477496308,71.31895208360761
B03V28F0850,22.2009231536559,71.36423441714851
B03V28F0844,22.229650019616436,71.31181886786841
B03V28F0845,22.212064175970347,71.29557643085224
B03V28F0839,22.245045708658143,71.21324725270252
B03V28F0841,22.233545736262794,71.2664605739506
B03V28F0833,22.275306221375846,71.30671354023566
B03V28F0831,22.20797703336176,71.32024298713209
B03V28F0843,22.233314919836694,71.29524241072201
B03V28F0838,22.17381374670335,71.34023417519853
B03V28F0846,22.187353993427582,71.29425805908306
B05V65F1803,22.883540685990745,70.80846161375418
B05V65F1828,22.91649611080889,70.72087321817173
B05V65F1827,22.859853256334993,70.79921347204485
B05V65F1819,22.91782791664559,70.72442510098381
B05V65F1821,22.825242337236983,70.68088498145389
B05V65F1822,22.95673091789137,70.71305367956857
B05V65F1824,22.927940218931866,70.77897610220352
B05V65F1809,22.825020744248885,70.70288139174141
B05V65F1825,22.895030399421863,70.76708731043608
B05V65F1813,22.888787211004797,70.80326307453676
B05V65F1826,22.95899256001996,70.79645688841835
B05V65F1816,22.88714531045403,70.80647898833405
B05V65F1802,22.84832932110736,70.75610491586986
B03V27F0819,22.252441048915788,71.34958919241669
B03V27F0808,22.234949132705076,71.31432094332723
B03V27F0818,22.228192013622525,71.38776732248479
B03V27F0807,22.220795989618775,71.4034040719169
B03V27F0803,22.25062530052722,71.30476503999205
B03V27F0802,22.247690246294866,71.26514969254396
B03V27F0822,22.199160051670557,71.29173705614824
B03V27F0810,22.19361465762858,71.29098235090888
B03V27F0806,22.20453758418744,71.28116975772372
B03V27F0823,22.242786913923947,71.357338286665
B03V27F0824,22.217830935008983,71.40184646272931
B03V27F0798,22.210006726138374,71.3512031320894
B03V27F0801,22.208380150666706,71.3346406854052
B03V27F0809,22.283494987199532,71.319015272011
B03V27F0817,22.264801683007153,71.39129157396015
B03V27F0800,22.273243704083573,71.25403765568691
B03V27F0804,22.234447753312676,71.30786119756779
B03V27F0820,22.23245729228204,71.40476652609667
B02V21F0624,22.598608476072823,71.5010596486357
B02V21F0635,22.599124408971164,71.38239535367596
B02V21F0648,22.578256726715722,71.41101306780777
B02V21F0645,22.59438251242265,71.38904438521448
B02V21F0634,22.599089034046237,71.41495614493091
B02V21F0641,22.55436763079661,71.43421320317844
B02V21F0632,22.512561446908602,71.46644627320596
B02V21F0650,22.63099180736821,71.40324148237961
B02V21F0626,22.61538102503778,71.44194170462929
B02V21F0633,22.646249471636857,71.44184148611596
B02V21F0639,22.62143663359168,71.48565320624137
B02V21F0646,22.660616332800167,71.4240250389407
B02V21F0649,22.58701773624893,71.4188718837213
B02V21F0636,22.58019555341229,71.46116216902948
B02V21F0644,22.601680734992204,71.52202899479
B02V21F0631,22.58130206414858,71.45674284762407
B02V21F0643,22.551390111402238,71.40752416975103
B02V21F0642,22.62462059985631,71.35023700764775
B02V21F0651,22.607190706081877,71.38234835489736
B02V21F0629,22.598753513838492,71.34370156388857
B02V21F0623,22.583906310567137,71.4474966183587
B02V21F0628,22.60479970458644,71.37377328389103
B02V21F0630,22.581602658023694,71.40956059313363
B02V21F0647,22.578113655540715,71.42951189828128
B01V04F0105,22.482335174621824,71.52297638291513
B01V04F0119,22.550606480369517,71.63644850217385
B01V04F0097,22.52619009179876,71.56653084360876
B01V04F0101,22.54829980277981,71.5841859212885
B01V04F0102,22.466996789605144,71.62349121481617
B01V04F0118,22.534226139934905,71.60432806343101
B01V04F0117,22.491961761982907,71.57925195620983
B01V04F0104,22.52550073252236,71.53384078036437
B01V04F0121,22.58868097588714,71.6431479273549
B01V04F0112,22.47702679613051,71.58051201428053
B01V04F0100,22.46443234065878,71.64858146977333
B01V04F0122,22.554777294845906,71.56554568581592
B01V04F0113,22.494393447771703,71.60607943115943
B01V04F0120,22.501204918415322,71.57455108616459
B01V04F0103,22.53099442821236,71.60116802080283
B01V04F0108,22.466527957665594,71.5599332247303
B01V06F0161,22.46675215942603,71.61817426231535
B01V06F0152,22.537148958485073,71.5971059862525
B01V06F0170,22.550897399256527,71.50143082944015
B01V06F0156,22.568471218098544,71.58248964033872
B01V06F0164,22.550419223383837,71.55522749955861
B01V06F0166,22.555892270647913,71.59644115545741
B01V06F0169,22.575814791526263,71.6548778982395
B01V06F0155,22.53015342983394,71.49195999346881
B01V06F0158,22.51697269783958,71.5645198234467
B01V06F0153,22.501429397679008,71.49735958582755
B01V06F0157,22.499705393102722,71.64801065581686
B01V06F0162,22.488209924713317,71.54357131315304
B01V06F0168,22.516386249443997,71.58530329990182
B06V75F2128,23.05046483441711,71.22391574024559
B06V75F2133,23.0173910229712,71.11699928447416
B06V75F2147,23.016537352586088,71.17868960470328
B06V75F2123,23.040868297862747,71.13165941655612
B06V75F2135,22.991882694851704,71.16614576812746
B06V75F2125,23.005414149200284,71.14190600310992
B06V75F2143,23.011482099276364,71.20394921115148
B06V75F2136,23.04025409345828,71.20320490851164
B06V75F2130,23.060836111150067,71.22421871202172
B06V75F2131,23.1206565976322,71.11953293319448
B06V75F2129,23.028184656727458,71.12566546875281
B06V75F2132,23.034993368485562,71.16274117563464
B06V75F2142,23.1145256615573,71.21033893726828
B06V75F2121,23.08845480323162,71.21746484404581
B06V75F2139,23.05132282976393,71.17325116476322
B06V75F2146,23.056369661358946,71.20368628004553
B06V75F2127,23.084355903443218,71.12094060188528
B06V75F2144,23.038588620739382,71.15789369714558
B06V75F2137,23.11111254388746,71.2031111938388
B06V75F2141,22.978386502111437,71.14594255289953
B06V75F2140,23.103511556814997,71.1044137332778
B06V75F2126,22.99594156564771,71.15571042558852
B06V75F2145,23.0509376992043,71.18179294231672
B03V31F0918,22.228431459095056,71.39282367397946
B03V31F0917,22.22572218246401,71.39060932750529
B03V31F0910,22.249319402382344,71.45195753055032
B03V31F0924,22.24560681981505,71.37515916576464
B03V31F0934,22.2489379288261,71.40192927158834
B03V31F0915,22.22136758675188,71.37723389755787
B03V31F0909,22.269666625634013,71.41317804246324
B03V31F0916,22.22456579663384,71.39342671060123
B03V31F0935,22.180448939954864,71.46725266028652
B03V31F0919,22.229204157385258,71.40420428059777
B03V31F0920,22.183410119215548,71.3722629256669
B03V31F0933,22.217862022341382,71.36983456453393
B03V31F0925,22.279528986836617,71.4060209722067
B03V31F0923,22.188202844815414,71.44206906296564
B03V31F0913,22.171453348494897,71.46458561790838
B03V31F0940,22.21681324665401,71.4044739466167
B03V31F0928,22.18633625476288,71.46197814751291
B03V31F0921,22.233557241650036,71.40288892595021
B03V31F0938,22.17821963901231,71.4090230552076
B03V31F0930,22.20517108059945,71.34785593087754
B03V31F0941,22.256024225854322,71.39900442471387
B03V31F0911,22.18395661871541,71.46411022329933
B03V31F0929,22.22557129750898,71.40522092922474
B03V31F0926,22.259394667688216,71.40739773983567
B03V31F0927,22.260399223041226,71.44361361278781
B03V31F0932,22.306404121920792,71.45199004808111
B03V31F0939,22.272023671329844,71.36794480263823
B03V31F0937,22.28041312823095,71.36941452788932
B04V53F1458,22.188474400021363,70.9591265044327
B04V53F1473,22.188063822238203,71.01992879572222
B04V53F1461,22.07728191380243,71.03222890615629
B04V53F1468,22.130999164777972,71.0947011956053
B04V53F1474,22.168068712200256,71.11210229361478
B04V53F1470,22.206159126364433,71.02597820171158
B04V53F1476,22.147346151917127,71.06223279024242
B04V53F1464,22.17766464830375,70.99464384065546
B04V53F1459,22.136944306743516,71.05923675671212
B04V53F1480,22.202860580153665,70.96740219844125
B04V53F1472,22.10951589858933,70.94662330148705
B04V53F1483,22.117711875734873,71.10662645324541
B04V53F1467,22.130359206221375,71.05877665122927
B04V53F1478,22.075806390519116,71.06039018485502
B04V53F1460,22.193797533339335,71.08854813258698
B04V53F1471,22.124776578905426,71.11773231332455
B04V53F1475,22.168547973982008,71.0448687705764
B02V25F0730,22.66385003760658,71.6708703722245
B02V25F0747,22.67680206223473,71.5842707627433
B02V25F0757,22.71658978672091,71.53445871034037
B02V25F0746,22.670324366469234,71.59108312041437
B02V25F0743,22.665566485196823,71.59930899449003
B02V25F0761,22.634600098400945,71.61995535334357
B02V25F0741,22.666730049751095,71.58693012508836
B02V25F0760,22.63729830900647,71.50404690327468
B02V25F0753,22.720596463945192,71.5229275812607
B02V25F0763,22.692842650385582,71.50314717534243
B02V25F0748,22.713682927325536,71.58595632268353
B02V25F0737,22.72082590154706,71.55227472349728
B02V25F0744,22.681151706124236,71.57816147216256
B02V25F0758,22.660853204988054,71.5692095429961
B02V25F0754,22.63774750460017,71.62455114576706
B02V25F0759,22.68176563264018,71.5776849474666
B02V25F0735,22.661230982635274,71.66783895424048
B02V25F0734,22.599436546287563,71.57161111776777
B02V25F0740,22.680794263715615,71.5621570367633
B02V25F0756,22.67921963975129,71.61285497786918
B02V25F0762,22.697980137879657,71.53290337634658
B02V25F0739,22.685935114973443,71.59607549137527
B02V25F0751,22.668610843088757,71.6211762135052
B02V25F0733,22.74627659512683,71.61436210930941
B02V25F0742,22.75339706419927,71.57594576865297
B02V25F0732,22.676578162763434,71.5458916751931
B06V79F2276,22.952754795089444,71.06145002981673
B06V79F2253,22.952096883204337,71.12989190267727
B06V79F2247,22.991318712456355,71.1631347103428
B06V79F2245,23.021250155652712,71.17747777833391
B06V79F2260,23.028113890298286,71.1734641122039
B06V79F2257,23.08816195645309,71.11020609959918
B06V79F2261,23.0190063856452,71.18136605271577
B06V79F2270,23.06699682899431,71.18566918693726
B06V79F2268,23.06696060963723,71.11271170885222
B06V79F2246,23.052049663973765,71.19074414506994
B06V79F2264,22.988880343977694,71.12241392633241
B06V79F2269,23.03238476544951,71.15924114724429
B06V79F2274,22.937144932053886,71.1723715087543
B06V79F2275,22.95801832509343,71.12936086336207
B06V79F2265,23.016089456884636,71.08454040917552
B06V79F2251,23.019665998284985,71.1079057912528
B06V79F2262,23.031017538680384,71.07505849183073
B06V79F2278,23.014279931331107,71.1043182905778
B06V79F2256,22.99081873097106,71.08440992178855
B06V79F2254,23.021906750062065,71.12248534962482
B06V79F2266,23.01711166712856,71.13470106977334
B06V79F2271,23.03845209121216,71.1640944307976
B06V79F2255,23.028520992181512,71.07491974864622
B01V13F0384,22.47315888059868,71.7130033583102
B01V13F0390,22.388669811476362,71.6775498004124
B01V13F0377,22.358135105051712,71.76930844313308
B01V13F0372,22.480223988874727,71.73653131973603
B01V13F0386,22.40948232165727,71.64078279078383
B01V13F0385,22.4412795431555,71.71025032408109
B01V13F0370,22.441349455577775,71.69629817177696
B01V13F0383,22.46889594477708,71.70039885322733
B01V13F0389,22.4338871769389,71.78982871578262
B01V13F0381,22.449731264311644,71.76281851261565
B04V49F1377,22.15937558391791,71.21434969264618
B04V49F1390,22.09506504068107,71.28790893398114
B04V49F1380,22.111351653411162,71.20947170430098
B04V49F1384,22.128528713185844,71.1763567674402
B04V49F1379,22.101319859275442,71.26807882806764
B04V49F1383,22.075402425911047,71.1977217250823
B04V49F1392,22.147486624590638,71.1815618370961
B04V49F1389,22.155069776075294,71.18512539973297
B04V49F1395,22.11907111491839,71.17090082731667
B06V77F2203,23.0205815425951,71.2403614422698
B06V77F2194,23.080446171371033,71.29737709801249
B06V77F2202,23.02645738736441,71.30184820596071
B06V77F2199,22.953739652852196,71.27926009105128
B06V77F2183,22.95359665577588,71.2819782139279
B06V77F2200,23.10029921500478,71.27235260392973
B06V77F2195,22.975606543629453,71.27435029109424
B06V77F2204,23.02316540709981,71.35933635852717
B06V77F2213,23.02124327868287,71.22558012530158
B06V77F2205,22.931917572183384,71.25448241227606
B06V77F2196,22.98719049144678,71.34932246357397
B06V77F2193,23.022905650730195,71.27208139312158
B05V57F1571,22.720576319423756,70.56136787367264
B05V57F1585,22.833783392058955,70.67284398115643
B05V57F1597,22.77105171725699,70.60146454439902
B05V57F1587,22.840777824151832,70.67021874832976
B05V57F1595,22.694813824480153,70.63890904142575
B05V57F1573,22.81167421465775,70.70714132903706
B05V57F1584,22.802275158641653,70.56523518004651
B05V57F1591,22.741399741342146,70.65407404452849
B05V57F1580,22.772047891936896,70.63396833922233
B05V57F1593,22.703006186232102,70.57185416210358
B05V57F1579,22.74572373664171,70.58086998172239
B05V57F1582,22.74678283507481,70.68781157807973
B05V57F1588,22.76016633357388,70.60873371548635
B05V57F1577,22.785954201493986,70.6003058232908
B05V57F1574,22.738190900425547,70.64646731236307
B04V54F1490,22.201448320092066,71.28098211859101
B04V54F1508,22.124129217503707,71.22978318995759
B04V54F1487,22.170598617955587,71.17685446418484
B04V54F1502,22.192233991752158,71.30607753003682
B04V54F1488,22.123538317115784,71.21625483965862
B04V54F1501,22.16472176347753,71.27588097744984
B04V54F1504,22.160838013816235,71.29143780421944
B04V54F1494,22.144360949340633,71.17414922806628
B04V54F1509,22.149649190642062,71.25629757974129
B04V54F1503,22.157264201388987,71.23762375696856
B04V54F1500,22.08438128525211,71.21491681448109
B04V54F1491,22.094987557140325,71.23957221912805
B04V54F1507,22.17080354081933,71.23582686552382
B04V54F1492,22.171632448516867,71.19381948535326
B04V54F1505,22.205458120982843,71.23323853318477
B04V54F1495,22.13651973504324,71.30495472733388
B04V54F1489,22.16849016484211,71.23040442618851
B04V54F1506,22.200339498239625,71.25270955312509
B04V54F1496,22.16658108099861,71.25844734713023
B03V35F1024,22.198462391695838,71.36602174581674
B03V35F1030,22.14627137941181,71.38521322351026
B03V35F1037,22.182359008472947,71.3919376929215
B03V35F1032,22.209241573638266,71.36265072486098
B03V35F1036,22.17900076680024,71.41036384033012
B03V35F1026,22.144686176126314,71.3816303047117
B03V35F1025,22.214877388947667,71.43045496046942
B03V35F1033,22.12269890035375,71.37117810952432
B03V35F1023,22.207278394756102,71.48092082008252
B03V35F1034,22.220748491464963,71.45688588994668
B03V35F1028,22.15837594272476,71.49757582975677
B03V35F1041,22.199791354810753,71.45785016200752
B03V35F1035,22.20888527227203,71.41427223791153
B03V35F1040,22.184490091595116,71.41875503868758
B03V35F1029,22.23760785306585,71.37790718408793
B03V35F1021,22.186036627800835,71.39830892460681
B03V35F1031,22.12722982800317,71.46139019651032
B03V35F1038,22.159793093919056,71.36993679933762
B04V45F1301,22.164357659141572,71.16766451841407
B04V45F1290,22.133512973924795,71.16257492527787
B04V45F1294,22.114316092702115,71.07272636416677
B04V45F1277,22.084919417823514,71.06389492364869
B04V45F1276,22.120443803377302,71.11572273286698
B04V45F1278,22.079670518520643,71.07340910433858
B04V45F1289,22.13176963507192,71.15186672031676
B04V45F1303,22.12376509332326,71.140464089527
B04V45F1291,22.099998211067177,71.08659686943408
B04V45F1299,22.109713499808972,71.12099466350219
B04V45F1300,22.044939888259634,71.09017570479249
B04V45F1298,22.2051217098867,71.06123623898279
B04V45F1287,22.192066804528956,71.06282727056146
B04V45F1293,22.07061189962895,71.10270311878075
B04V45F1281,22.099995245507046,71.08125921782263
B04V45F1292,22.117756814216392,71.01412431237814
B04V45F1295,22.09502547923152,71.06111206008849
B04V45F1296,22.1716693896666,71.02101774190957
B04V45F1275,22.104445208999607,71.04000611885958
B04V45F1284,22.151936693757552,71.0203806286129
B03V34F1001,22.33213476641591,71.37445014529159
B03V34F1013,22.28881891719196,71.43753621751702
B03V34F0990,22.28625028909612,71.42376011843187
B03V34F0991,22.268367386542167,71.40799242692343
B03V34F0998,22.2753705205747,71.44037717750655
B03V34F1011,22.33333279224019,71.4626971200442
B03V34F0993,22.22731132949969,71.42937738731754
B03V34F1012,22.26771594240651,71.44599358023663
B03V34F1002,22.307399796053247,71.4634901857826
B03V34F0994,22.288498070709526,71.44783999752602
B03V34F1005,22.18725829019441,71.42222783609341
B03V34F1015,22.333578752771892,71.42500592761358
B03V34F1016,22.26949267441677,71.44529520461819
B03V34F1010,22.314440477345247,71.42561521478864
B03V34F0996,22.20985437565189,71.36551586662867
B03V34F0992,22.264145641066513,71.41104451904287
B03V34F1017,22.281942128519706,71.44092754082322
B03V34F1008,22.21556195028363,71.44465040912422
B03V34F0997,22.327269350012084,71.4910932616048
B03V34F1009,22.30800325151513,71.4108533210909
B03V34F1006,22.270437889028635,71.33618520987847
B03V34F0995,22.32260926044221,71.37244453211802
B03V34F0999,22.20541113264404,71.42653147060088
B05V68F1915,22.71905787969472,70.72336144762342
B05V68F1897,22.721331927900696,70.59786108862558
B05V68F1904,22.684309632941787,70.63624826924958
B05V68F1892,22.695882926087332,70.72907762334525
B05V68F1900,22.752376709741753,70.64421417058647
B05V68F1896,22.690617071312694,70.68029168121667
B05V68F1916,22.731024238021657,70.75390246012878
B05V68F1910,22.769766924913547,70.63065796048012
B05V68F1919,22.7077083664194,70.66746666405382
B05V68F1905,22.79587037080843,70.66403465062197
B05V68F1891,22.741836154729594,70.6752142132026
B05V68F1895,22.720162937078104,70.67560856356884
B05V68F1912,22.693674308963537,70.56755915654098
B05V68F1922,22.676550662419007,70.64320255420014
B05V68F1893,22.718644983765717,70.61815169703522
B05V68F1898,22.706931115646217,70.69531536541722
B05V68F1921,22.77678021831709,70.69909624753686
B05V68F1911,22.705346521678297,70.65824579164705
B05V68F1907,22.688669089948093,70.64949840568883
B05V68F1923,22.77013369948647,70.67885239289144
B05V68F1925,22.717854781223245,70.62050891908666
B05V68F1914,22.689796061199246,70.67521950423692
B05V68F1918,22.75058659649643,70.68223918570543
B06V78F2217,23.03766542175839,71.28802176506785
B06V78F2220,23.14867672920241,71.35286745621342
B06V78F2241,23.12362942372652,71.32364106266108
B06V78F2240,23.052945372852108,71.32524698342415
B06V78F2218,23.135527803049534,71.25473042417707
B06V78F2234,23.15474689040278,71.32316835116322
B06V78F2221,23.117013441049117,71.3356974474011
B06V78F2227,23.132338382579274,71.29017089063095
B06V78F2224,23.135259177378906,71.40040337870651
B06V78F2230,23.137273275011058,71.2835315290504
B06V78F2231,23.113969282732423,71.26408260472009
B04V52F1443,22.254440264956035,71.05938208482931
B04V52F1448,22.260084206008937,71.12162139888409
B04V52F1451,22.222857965790705,71.14305955258264
B04V52F1446,22.265844800763457,71.05213572636319
B04V52F1453,22.27768186059211,71.09470576364885
B04V52F1440,22.213326544140134,71.12980125662395
B04V52F1437,22.2571685415003,71.03998217437885
B04V52F1445,22.246335394469824,71.06739219439659
B04V52F1438,22.212977930245,71.07436147819868
B04V52F1447,22.252335351610242,71.07286187287288
B04V52F1449,22.226726296917004,71.08798393165316
B04V52F1442,22.25162427350992,71.0323868232668
B04V52F1455,22.284843794487326,71.1261852715433
B05V61F1690,22.823554483759686,70.71786778249553
B05V61F1704,22.813088142594477,70.66937372108949
B05V61F1711,22.876098065311904,70.66286115671186
B05V61F1706,22.859058776953635,70.72120126097546
B05V61F1705,22.831512422078912,70.73001926543864
B05V61F1712,22.83954999716533,70.6381451497919
B05V61F1708,22.807323440250737,70.62859448144376
B05V61F1689,22.899738219922828,70.67765614168633
B05V61F1698,22.84718393328679,70.68961243569863
B05V61F1709,22.877000592745183,70.70649534706635
B05V61F1702,22.848983132000516,70.64203990496395
B06V71F2002,23.01725232967022,70.97012174272784
B06V71F1990,23.061751884059902,70.9510758848786
B06V71F1998,23.05787394562071,70.98443547134565
B06V71F1986,23.001096603333032,71.00191600743025
B06V71F2013,23.036111420730087,70.90454676940004
B06V71F2006,23.035564982941995,71.03425718456386
B06V71F1997,22.975710146043866,71.01438049780981
B06V71F1987,23.014058365282605,70.99458226625875
B06V71F2010,23.035241950668805,71.01171321426493
B06V71F1985,23.044854209078814,71.06436261748883
B06V71F2000,23.039965002174018,70.93394346015259
B06V71F2001,22.996351886996177,70.96724294805313
B06V71F1994,23.04022263928172,70.89616358523293
B06V71F1993,23.006474802980694,70.95957731219555
B06V71F1999,22.990873981236074,71.06784826061504
B06V71F2012,23.08553269216088,70.95967592768991
B05V63F1752,22.82911175747326,70.73075607916888
B05V63F1768,22.96582828571482,70.74776942873117
B05V63F1756,22.83121668189351,70.72023216919504
B05V63F1751,22.964024615904005,70.6649208176789
B05V63F1757,22.877095645362445,70.67019740454234
B05V63F1767,22.953446044816513,70.65506016906505
B05V63F1770,22.90524227001261,70.74087980758867
B05V63F1750,22.86972374315657,70.71864150973546
B05V63F1762,22.90482617302455,70.70123066335542
B05V63F1773,22.901228166756713,70.72041958912554
B05V63F1772,22.839039136091884,70.70455436638653
B05V63F1765,22.944189769219005,70.65843463710763
B05V63F1759,22.843559732636916,70.78133947356861
B05V63F1763,22.86081888368172,70.72213795213692
B05V63F1746,22.834343075728125,70.69215840042091
B03V36F1059,22.256372762874147,71.3324230401449
B03V36F1065,22.274424661035546,71.35386014967324
B03V36F1066,22.271658723381616,71.35272736886444
B03V36F1056,22.26940862314795,71.43054854214088
B03V36F1057,22.1691475192754,71.49487206741942
B03V36F1079,22.21263526559959,71.50984938040918
B03V36F1071,22.19465473966361,71.48938205674489
B03V36F1073,22.173489396331107,71.4434911808723
B03V36F1051,22.215654916580156,71.40314681822012
B03V36F1068,22.224856080198165,71.35861944738123
B03V36F1063,22.268255181434963,71.36408048294032
B03V36F1058,22.274420233421285,71.4808005678316
B03V36F1067,22.221731918499337,71.40390320271196
B03V36F1064,22.194806887338192,71.37179252608658
B03V36F1050,22.272234034208328,71.44534609381556
B03V36F1070,22.203167514149182,71.39913955584932
B03V36F1049,22.13974712039595,71.43929329398426
B03V36F1069,22.19687234434749,71.40145568073275
B03V36F1080,22.238499086457942,71.4418407263066
B03V36F1061,22.19720140959142,71.43359482061518
B03V36F1053,22.216302817732885,71.39791362947425
B03V36F1052,22.242782952835306,71.40819415286181
B03V36F1060,22.20659384186977,71.44651489685263
B03V36F1062,22.19745652546215,71.42940794953445
B03V36F1074,22.26099918514131,71.48663583632167
B03V32F0954,22.254858016324807,71.48366602975922
B03V32F0954,22.23278303151745,71.42487169487991
B03V32F0968,22.262408010895495,71.44214133549707
B03V32F0952,22.246646964218844,71.4757043371976
B03V32F0967,22.213127752033774,71.44913060605478
B03V32F0966,22.24794061347488,71.42303751554938
B03V32F0950,22.246313963273806,71.44969335416587
B03V32F0956,22.21350704480663,71.5179134641983
B03V32F0946,22.300649823972112,71.38529825486242
B03V32F0955,22.210451484292264,71.40218394682208
B03V32F0958,22.233855668679613,71.46220571569845
B03V32F0945,22.2655747007819,71.51067998961885
B03V32F0957,22.19661510103287,71.48495637375815
B03V32F0949,22.25134039549852,71.3926817643279
B03V32F0962,22.1785920767502,71.44996814986229
B04V48F1375,22.13109859072686,71.08653408699776
B04V48F1360,22.075608093751068,71.22717783200889
B04V48F1364,22.118811976900687,71.13481956630208
B04V48F1371,22.11089254843017,71.1856136159617
B04V48F1376,22.10552207507636,71.15297775031159
B04V48F1374,22.055506409565023,71.1338179711604
B04V48F1366,22.076069694004772,71.15958438086638
B04V48F1369,22.10199232771438,71.12865195051589
B04V48F1367,22.083136826476387,71.06014330337983
B04V48F1361,22.084563556303486,71.12397247932753
B04V48F1365,22.052536211494886,71.074113357686
B04V48F1362,22.03112814196737,71.11368405772895
B04V48F1356,22.05075075948895,71.12689592947777
B04V48F1370,22.028432925261235,71.13790489695849
B02V26F0778,22.64542801533626,71.44713257442804
B02V26F0776,22.77961373331831,71.4935385376429
B02V26F0784,22.699133701067915,71.4853986653253
B02V26F0772,22.75843429869009,71.4763525016832
B02V26F0771,22.714592686807656,71.50562175624597
B02V26F0795,22.670396806450267,71.47708351120347
B02V26F0787,22.70219468807401,71.49954479046085
B02V26F0764,22.724872529248252,71.49755667861469
B02V26F0766,22.7767573379847,71.43330097534142
B02V26F0791,22.682780565129704,71.40507614900052
B02V26F0794,22.759717616228976,71.48977673870478
B02V26F0789,22.73773807302219,71.56192337805984
B02V26F0779,22.78064840598264,71.47539847450699
B02V26F0767,22.69967518749136,71.50561517349807
B02V26F0796,22.73466754908519,71.4495409760276
B02V26F0792,22.705805948954726,71.47398177455551
B02V26F0788,22.771923698427184,71.49817482756957
B02V26F0793,22.73656155036467,71.49828187155549
B02V26F0775,22.667837644269035,71.4247388409042
B02V26F0769,22.693281143288793,71.5539249209853
B02V26F0768,22.706312060952353,71.43690474435768
B02V26F0774,22.698174925277765,71.47844121102864
B02V26F0765,22.79358785224331,71.4160641929858
B02V26F0782,22.76239793207235,71.39708622434183
B01V09F0241,22.45717601508509,71.66935279421466
B01V09F0262,22.410279867292456,71.70810571599844
B01V09F0254,22.353148527746235,71.66225113723249
B01V09F0247,22.418301804711536,71.63090335882043
B01V09F0245,22.45519609823858,71.68381921459142
B01V09F0260,22.477008673646896,71.72149740822411
B01V09F0257,22.376321157450977,71.65329132768595
B01V09F0268,22.387284474927796,71.67853197290808
B01V09F0248,22.423575256291613,71.66406904339802
B01V09F0239,22.404172289899222,71.69281581328008
B01V09F0255,22.397085399700604,71.68736261296945
B01V09F0242,22.39141380722184,71.68610951243565
B02V16F0493,22.762121972195587,71.2533767509881
B02V16F0482,22.826570907235176,71.2443323351093
B02V16F0497,22.75382732469941,71.31264446494107
B02V16F0480,22.820879277991207,71.26458952256661
B02V16F0475,22.88332828302589,71.32768711213515
B02V16F0484,22.82657585222173,71.23178538130954
B02V16F0471,22.75433985667638,71.31732136934554
B02V16F0491,22.776384352350366,71.36724938029343
B02V16F0467,22.80786576389243,71.27507667860729
B02V16F0489,22.77006061844521,71.29771100090022
B02V16F0472,22.75656502003606,71.25163241409383
B02V16F0490,22.808874390162593,71.30013691343335
B02V16F0487,22.80946862319395,71.32883134357255
B02V16F0474,22.84923617490795,71.2634464636471
B02V16F0468,22.84568135154668,71.2258949617377
B02V16F0478,22.797575689483292,71.35771837492412
B02V16F0488,22.72654489159857,71.31360748646271
B02V16F0495,22.793288304423484,71.26072257666293
B02V16F0492,22.763429744702613,71.21707567007897
B06V72F2029,22.885389552065494,71.1708914896038
B06V72F2036,22.981463247859093,71.16235474296676
B06V72F2033,22.939162997341818,71.10954883452614
B06V72F2041,22.937201379321667,71.18686801548984
B06V72F2021,22.897814755151906,71.21997190795187
B06V72F2038,22.82969374321087,71.2177248840293
B06V72F2040,22.940821266132605,71.11828070955124
B06V72F2031,22.95111868148984,71.26290254868023
B06V72F2042,22.94484696817417,71.2375018802086
B06V73F2087,22.9562769426426,71.2392707843508
B06V73F2044,22.9020831302909,71.18094187969115
B06V73F2065,22.91846865407909,71.16404330881944
B06V73F2070,23.029349525375462,71.22732886776178
B06V73F2061,22.93322857582987,71.1789862261219
B06V73F2072,22.938200894779875,71.22656419915602
B06V73F2071,22.931954035608733,71.20503422858764
B06V73F2076,22.86804012333386,71.24308960809097
B06V73F2064,22.907535057771238,71.19450295977757
B06V73F2062,22.914853720371813,71.19652511819235
B06V73F2046,22.893797883958502,71.2525864864195
B06V73F2058,22.97301793577844,71.19583063685288
B06V73F2049,22.948134306983437,71.12199341389471
B06V73F2085,22.94868512127623,71.23043383101894
B06V73F2055,22.919991311002754,71.21967027108374
B06V73F2060,22.97163664274252,71.29186562139606
B06V73F2067,22.98216772786694,71.27022537589518
B06V73F2074,22.978562802154123,71.21241474997804
B06V73F2050,22.949446258080734,71.12682956901996
B06V73F2083,22.87572316454145,71.1839637385018
